Tarih,Kumaş Kodu,Kalite Adı,Desen Adı,Varyant No,Firma Adı,Firma Ülkesi,Hammadde Kodu,Renk Adı,İplik Tipi,Kalite Tipi,Çözgü Adı,Kalite Grubu,Tezgah Kodu,İş Emri No,Proses Kodu,Sipariş No,Kumaş Grubu,İhtiyaç Kg
2023-07-10,4974-T5RP9-SD1043-1084,GINA-T,GINA 48,1084,MODİSSOFA - RECEP CENGİZ,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S080,1641127,K03,MODİS_00300,Jakarlı,44.0
2023-07-11,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,ACTONA POLAND,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1641282,14-1,SITS_01689,Armürlü,140.123
2023-07-11,1812-B21FC-B4-M4508/1-74A2,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A2,CASA MOBİLYA,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S056,1640911,PP-89Y,CSMB_00022,Jakarlı,13.86
2023-07-11,1812-B21FC-B4-M4508/1-74A2,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A2,CASA MOBİLYA,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S056,1641725,PP-89Y,CSMB_00022,Jakarlı,52.553
2023-07-11,1812-D21GC-D6-SD4306-7410,RCQ.MALTA-D6,RCQ.MALTA HX 107,7410,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1640946,PP-89Y,JABJ_01071,Jakarlı,42.638
2023-07-11,1812-D41GC-D6-M5069-7418,RCQ.MALTA-D6,RCQ.MALTA HX 322,7418,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S052,1640518,PP-89Y,JABJ_01073,Jakarlı,42.638
2023-07-11,1812-D41GC-D6-M5069-74G1,RCQ.MALTA-D6,RCQ.MALTA HX 322,74G1,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S052,1640519,PP-89Y,JABJ_01073,Jakarlı,42.638
2023-07-11,48082-122-FY2962-BM01001,CELLINI-A,CELLINI 01,BM01001,WILLI SCHILLIG POLSTERMÖBELWERKE,GERMANY,FRM 0003 004,KREM,ÇÖZGÜ,CEROTEX FASON,FRM/KREM BONE,4800 CLAS,S079,1641919,59Y,WSH_00001,Dedektörlü,1.1
2023-07-11,48101-E3RBK-M0484X2R72-X1010,ANGOLA-E,ANGOLA 05-1,X1010,T.T TREND,RUSSIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1641161,K59X,TTT_00960,Jakarlı,35.2
2023-07-11,48121-R5RDN-R1-SD2533X-X10N4,BETY-R1,BETY 09,X10N4,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1641152,K89YBB,LEO_06334,Jakarlı,107.8
2023-07-11,4974-B3RP9-P0605-1R4-Q10L8,GINA-B,GINA 04-1,Q10L8,WARWICK,AUSTRALIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S086,1640771,K03,WAR-A_01808,Jakarlı,26.4
2023-07-12,1803-R31G-R3-M1457/2-J7Q7,KING-R3,KING 02,J7Q7,ACTONA POLAND,POLAND,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/ZEBRA 1860 TEL,1800 CLASS,A24,1641279,14-1,SITS_01689,Armürlü,159.446
2023-07-12,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1641283,14-04SL,FLE_01637,Armürlü,106.298
2023-07-12,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1641283,14-04SL,FLE_01637,Armürlü,93.415
2023-07-12,1804-B2RG-M0616/3-J7Q7,NORDBY-B,NORDBY 02,J7Q7,VILMERS UAB,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/ZEBRA 1860 TEL,1800 CLASS,A25,1641587,14B-04,LITSO_01448,Armürlü,25.798
2023-07-12,1812-B21FC-B4-M4508/1-74A4,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A4,CASA MOBİLYA,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S056,1640912,PP-89Y,CSMB_00022,Jakarlı,38.115
2023-07-12,1812-B21FC-B4-M4508/1-74A4,RCQ.MALTA-B4,RCQ.MALTA BC 102,74A4,CASA MOBİLYA,TURKEY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S056,1642125,PP-89Y,CSMB_00022,Jakarlı,28.298
2023-07-12,1812-D41GC-D6-SD4310-7461,RCQ.MALTA-D6,RCQ.MALTA HX 104,7461,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1642035,PP-89Y,JABJ_01072,Jakarlı,19.635
2023-07-12,1812-R4FD-R14-SD4602-74R8,RCQ.MALTA-R14,RCQ.MALTA MX 119,74R8,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1641526,PP-89Y,JABJ_01074,Jakarlı,30.492
2023-07-12,1812-R7FD-R21-SD4683-7410R8,RCQ.MALTA-R21,RCQ.MALTA HX 119,7410R8,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S144,1641525,PP-89Y,JABJ_01075,Jakarlı,20.328
2023-07-12,48068-123-FY812-BM01428,TAYCAN-A,TAYCAN 01,BM01428,CHEMA TEKSTIL,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,CEROTEX FASON,FRM/KREM BONE,4800 CLAS,S079,1641443,03,CHMT_00018,Jakarlı,8.8
2023-07-12,48127-L21EK-SD3417/1-X10Q3,STRONG-L,STRONG 06-1,X10Q3,MOBILI TOP,LEBANON,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1641442,PP-K89Y,MT_00169_2K,Jakarlı,9.108
2023-07-12,4974-A3RP9-EL-M0484X2R12-0010,EL.GINA-A,EL.GINA 01-1,0010,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRMX/EKRU,4800 CLAS,S169,1641466,DK213,BRUTEX_05216,Jakarlı,22.825
2023-07-12,4974-B3RP9-P0569-3R1-Q10DO,GINA-B,GINA 05-1,Q10DO,TEXDECOR,FRANCE,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S086,1640927,K03,TEXDEC_00194,Jakarlı,44.0
2023-07-12,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK02,1642389,ON-CLASSIC,KZLK_00386,Kadife,830.885
2023-07-12,91640-A23G-M0848X1/1-AP7Q7,VELLY-A,VELLY 03,AP7Q7,VILMERS UAB,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,KREPAS,9600,S187,1641686,125,LITSO_01450,Jakarlı,49.351
2023-07-12,92040-B31E3-P4635-G3A2BK,NEVIS-B,NEVIS 08,G3A2BK,DESIGNTEX,USA,FRM 0003 004,KREM,ATKI,SATEN,PAS,9600,S104,1641983,K89YFFBB,DSTXEK_02643,Jakarlı,23.008
2023-07-13,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A28,1641530,14-04SL,FLE_01637,Armürlü,531.488
2023-07-13,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A28,1641530,14-04SL,FLE_01637,Armürlü,467.077
2023-07-13,3400-200X30-FL-F3158-56C5,FL.STANDART RUGS-A,FL.BOZTEPE PS,56C5,FARGOTEX RUGS,POLAND,BSS 0004 097,BUZ,ATKI,HALI,PAJ2002/SAMUR 3248 TEL,HALI 200,S116,1641867,D215-1,FRGR_00218,Jakarlı,11.787
2023-07-13,3409-B7RG-EL-F3163/1-5629,EL.NEVADA RUGS-B,EL.BAKACAK PS,5629,FARGOTEX RUGS,POLAND,BSS 0004 097,BUZ,ATKI,HALI,PAJ2002/SAMUR 3248 TEL,HALI 200,S116,1641866,D210X,FRGR_00218,Jakarlı,10.103
2023-07-13,48101-D3RBK-E4446/54-X1010,ANGOLA-D,ANGOLA 04,X1010,"DLTOPTEKS Trayton Furniture (Jiaxing) Co., Ltd.",USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1641446,K89YBB,E086X0020_00048,Armürlü,22.0
2023-07-13,48101-E3RBK-M0484X2R72-X1010,ANGOLA-E,ANGOLA 05-1,X1010,T.T TREND,RUSSIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1641447,K59X,TTT_00960,Jakarlı,4.4
2023-07-13,4976-B2H-B5-P3244-Q1074,GABON-B5,GABON 120,Q1074,ASPYNER,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BEYAZ,4800 CLAS,S086,1642943,K89Y,ASP_00057,Jakarlı,44.0
2023-07-14,48101-A3RBK-A2-E4446/70-V00,DG.ANGOLA-A2,ANGOLA D01-BHS0071,V00,RENBY,ISRAEL,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1642105,DB89Y,RENB_01079,Armürlü,10.34
2023-07-14,48101-A3RBK-A2-E4446/75-V00,DG.ANGOLA-A2,ANGOLA D01-BHS80-1,V00,RENBY,ISRAEL,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1642106,DB89Y,RENB_01079,Armürlü,10.34
2023-07-14,48127-Z51DK-Z2-SD4323/1-X1010-1,STRONG-Z2,STRONG MX 421,X1010-1,DLTOPTEKS RC FURNITURE,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642466,PP-K89YBB,E001X0083_00005,Jakarlı,11.0
2023-07-14,4974-A3RP9-EL-M0484X2R12-R110,EL.GINA-A,EL.GINA 01-1,R110,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/BONE,4800 CLAS,S094,1642168,DK213,BRUTEX_05225,Jakarlı,153.384
2023-07-14,4976-G2RE3-EL-M2829-10T6BK,EL.GABON-G,ELB.GABON 152,10T6BK,FARGOTEX,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S084,1642133,DK89Y,FRG_03159,Jakarlı,6.2
2023-07-14,4976-P3RE3-SG8050X-1073BK,GABON-P,GABON 39,1073BK,"ALDECO, COMÉRCIO INTERNACIONAL, SA.",PORTUGAL,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S084,1642134,K89Y,ALDE_00286,Jakarlı,182.6
2023-07-14,4976-P3RE3-SG8050X-1073BK,GABON-P,GABON 39,1073BK,"ALDECO, COMÉRCIO INTERNACIONAL, SA.",PORTUGAL,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S084,1642134,K89Y,ALDE_00286,Jakarlı,176.0
2023-07-14,91308-EXEKRU-CLASSIC-0000,CLASSIC VELVET,CLASSIC,0000,KUZULUK ÜRETİM,TURKEY,PS 2002 000,EKRU,HAV,KADİFE DÜZ,3802(PS P300 EKRU),KADİFE DÜZ,KK03,1642952,ON-CLASSIC,KZLK_00386,Kadife,311.582
2023-07-17,1803-R31G-R1-M1457-J7Q7,KING-R1,KING 01,J7Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/ZEBRA 1860 TEL,1800 CLASS,A26,1641715,14-04SL,FLE_01638,Armürlü,47.834
2023-07-17,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1642509,14-04SL,FLE_01637,Armürlü,106.298
2023-07-17,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1641529,14-04SL,FLE_01636,Armürlü,265.744
2023-07-17,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1642509,14-04SL,FLE_01637,Armürlü,93.415
2023-07-17,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1641529,14-04SL,FLE_01636,Armürlü,233.539
2023-07-17,1812-R21GC-R7-SD5051-74C9,RCQ.MALTA-R7,RCQ.MALTA HX 159,74C9,LITWOOD LLC,RUSSIA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S140,1643406,PP-89Y,LLC_00222,Jakarlı,1.143
2023-07-17,2528-A4REK-A3-SD3665/3-74A6,KOSEM-A3,KOSEM BR 209,74A6,TRENDSTORY,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KARKREK 2400 TEL,2400 CLAS,S033,1643345,PP-89Y,KRT-KOSEMBR209,Jakarlı,0.098
2023-07-17,2528-A4REK-A3-SD3665/3-74B9,KOSEM-A3,KOSEM BR 209,74B9,TRENDSTORY,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KARKREK 2400 TEL,2400 CLAS,S033,1643344,PP-89Y,KRT-KOSEMBR209,Jakarlı,0.098
2023-07-17,48101-E3RBK-M0484X2R72-X1010,ANGOLA-E,ANGOLA 05-1,X1010,MCA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,S079,1642107,K59X,MCA_02394,Jakarlı,57.2
2023-07-17,48127-L21EK-SD3417/1-X10Q3,STRONG-L,STRONG 06-1,X10Q3,ASLAN TEKSTİL,TURKEY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642468,PP-K89Y,ASLN_00125,Jakarlı,33.0
2023-07-17,48127-L21EK-SD3417/1-X10Q3,STRONG-L,STRONG 06-1,X10Q3,M-LINE,POLAND,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642467,PP-K89Y,MLINE_00931,Jakarlı,4.4
2023-07-17,4974-A3RP9-EL-M0484X2R12-R110,EL.GINA-A,EL.GINA 01-1,R110,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/BONE,4800 CLAS,S080,1642110,DK213,BRUTEX_05225,Jakarlı,16.434
2023-07-17,4974-A3RP9-EL-M0484X2R12-R110,EL.GINA-A,EL.GINA 01-1,R110,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/BONE,4800 CLAS,S151,1642524,DK213,BRUTEX_05225,Jakarlı,53.867
2023-07-17,4976-N31M-N9-P6440-10J5,GABON-N9,GABON FM 402,10J5,MCA,ITALY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S090,1643366,PP-K89Y,MCA_02406,Jakarlı,0.289
2023-07-17,4976-N31M-N9-P6440-10J5,GABON-N9,GABON FM 402,10J5,MCA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1643366,PP-K89Y,MCA_02406,Jakarlı,0.22
2023-07-17,4976-N41M-N9-P6445-10J5,GABON-N9,GABON FM 404,10J5,MCA,ITALY,FRM 0003 004,KREM,ATKI,SATEN,FRM/KREM,4800 CLAS,S090,1643367,PP-K89Y,MCA_02406,Jakarlı,0.289
2023-07-17,4976-N41M-N9-P6445-10J5,GABON-N9,GABON FM 404,10J5,MCA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1643367,PP-K89Y,MCA_02406,Jakarlı,0.22
2023-07-18,1803-R31G-R1-M1457-J7Q7,KING-R1,KING 01,J7Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/ZEBRA 1860 TEL,1800 CLASS,A25,1642420,14-04SL,FLE_01638,Armürlü,95.668
2023-07-18,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,ACTONA POLAND,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1643172,14-1FR,SITS_01690,Armürlü,13.2
2023-07-18,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,ACTONA POLAND,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1643173,14-1FR,SITS_01690,Armürlü,10.154
2023-07-18,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,HJORT KNUDSEN SP Z.O.O.,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1643174,14-1,HKPOL_00351,Armürlü,46.708
2023-07-18,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1642801,14-04SL,FLE_01637,Armürlü,318.894
2023-07-18,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A27,1642801,14-04SL,FLE_01637,Armürlü,280.246
2023-07-18,1804-B2RG-M0616/3-T474,NORDBY-B,NORDBY 02,T474,VILMERS UAB,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1642510,14B-04,LITSO_01448,Armürlü,70.062
2023-07-18,1812-B21FB-B3-M4508-7474,RCQ.MALTA-B3,RCQ.MALTA FC 102,7474,RENBY,ISRAEL,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1642770,PP-89Y,RENB_01081,Jakarlı,23.909
2023-07-18,1812-B21FB-B3-M4508-74F9-1,RCQ.MALTA-B3,RCQ.MALTA FC 102,74F9-1,KING TEXTILES LLC,USA,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1642769,PP-89Y,KINGTEX_00230,Jakarlı,26.565
2023-07-18,1812-D41GC-D6-SD4310-74R8,RCQ.MALTA-D6,RCQ.MALTA HX 104,74R8,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S050,1642771,PP-89Y,JABJ_01072,Jakarlı,42.638
2023-07-18,1812-R4FD-R14-SD4602-7468-2,RCQ.MALTA-R14,RCQ.MALTA MX 119,7468-2,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S053,1642792,PP-89Y,JABJ_01074,Jakarlı,40.783
2023-07-18,1812-S21EN-M4278-5874,RCQ.MALTA-S,RCQ.MALTA 02,5874,"ALDECO, COMÉRCIO INTERNACIONAL, SA.",PORTUGAL,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/ANTEP YESILI 1860 TEL,1800,S052,1642784,PP-59X,ALDE_00288,Armürlü,9.832
2023-07-18,1812-T21EN-M4314-5874,RCQ.MALTA-T,RCQ.MALTA 04,5874,HERTEX,S.AFRICA,RCQPPH 1100 008,KAR,ATKI,SATEN,RCQPPH 1100/ANTEP YESILI 1860 TEL,1800,S052,1642783,PP-59X,HRX_01330,Jakarlı,13.52
2023-07-18,48022-A21H-F3005-X10V7,SHELTON-A,SHELTON 09,X10V7,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642471,K89YBB,LEO_06339,Jakarlı,9.0
2023-07-18,48022-A21H-F3005-X10V7,SHELTON-A,SHELTON 09,X10V7,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1643236,K89YBB,LEO_06339,Jakarlı,6.4
2023-07-18,48022-A21H-F3171X1-1088,SHELTON-A,SHELTON 10,1088,DE LEO,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1642698,K89YBB,LEO_06339,Jakarlı,23.1
2023-07-18,48030-A51E3-SG8050X1-10P8BK,AKSEKI-A,AKSEKI 01,10P8BK,DE LEO 15U10,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1642700,K89YBB,DELEO15U10_01070,Jakarlı,19.8
2023-07-18,48101-A21BK-A4-SD4962X-10J1,ANGOLA-A4,ANGOLA BA 405,10J1,UAB DOMINARI,LITHUANIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1642896,PP-K89Y,DOMI_00551,Jakarlı,2.64
2023-07-18,48101-A21BK-A4-SD4969X-10D8,ANGOLA-A4,ANGOLA BA 408,10D8,VILMERS UAB,LITHUANIA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM,4800 CLAS,S090,1642699,PP-K89Y,LITSO_01452,Jakarlı,4.84
2023-07-18,48101-E3RBK-M0484X2R72-X1010,ANGOLA-E,ANGOLA 05-1,X1010,MCA,ITALY,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642472,K59X,MCA_02394,Jakarlı,8.8
2023-07-18,48127-A21DR-SD3418-X10R1,STRONG-A,STRONG 01,X10R1,FURNINOVA,SWEDEN,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRM/KREM BONE,4800 CLAS,Y039,1642470,PP-89YBB,FUR_02015,Jakarlı,46.2
2023-07-18,4956-F3RM-E4429/16-F2K8,STELLA-F,STELLA 06,F2K8,DESIGNTEX,USA,FRM 0003 004,KREM,ÇÖZGÜ,SATEN,FRMRM/AKASYA,4800 CLAS,S097,1642718,K03FFBB,DSTXEK_02639,Jakarlı,11.55
2023-07-18,4974-A3RP9-EL-M0484X2R7-T610,EL.GINA-A,EL.GINA 201-1,T610,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/AZOT,4800 CLAS,S035,1642726,DK213,BRUTEX_05217,Jakarlı,8.632
2023-07-18,4974-A3RP9-EL-M0484X2R7-T610,EL.GINA-A,EL.GINA 201-1,T610,BRU TEXTILES,BELGIUM,FRM 0003 004,KREM,ATKI,SATEN,FRM/AZOT,4800 CLAS,S035,1642727,DK213,BRUTEX_05229,Jakarlı,57.519
2023-07-19,1803-R31G-R3-M1457/2-T400,KING-R3,KING 02,T400,ACTONA POLAND,POLAND,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A24,1642513,14-1,SITS_01690,Armürlü,233.539
2023-07-19,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A25,1643067,14-04SL,FLE_01638,Armürlü,119.584
2023-07-19,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,BSS 0004 097,BUZ,ATKI,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A28,1643079,14-04SL,FLE_01638,Armürlü,531.488
2023-07-19,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A25,1643067,14-04SL,FLE_01638,Armürlü,105.092
2023-07-19,1803-R31G-R3-M1457/2-T4Q7,KING-R3,KING 02,T4Q7,HOME GROUP,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A28,1643079,14-04SL,FLE_01638,Armürlü,467.077
2023-07-19,1804-A2RG-M0601-T400,NORDBY-A,NORDBY 03,T400,UAB-GPLAN-SOFABRANDS,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1643069,125FR,UABGP_00532,Armürlü,18.683
2023-07-19,1804-C2RD2-M0616/4-T4Y6,NORDBY-C,NORDBY 02MS,T4Y6,VILMERS UAB,LITHUANIA,NPE 1000 449,KUMRU,ÇÖZGÜ,SATEN,NPE 1000/KUMRU 1860 TEL,1800 CLASS,A26,1643071,14B-04,LITSO_01455,Armürlü,11.677
2023-07-19,1812-D41GC-D6-M5069-7458,RCQ.MALTA-D6,RCQ.MALTA HX 322,7458,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S054,1643001,PP-89Y,JABJ_01073,Jakarlı,42.638
2023-07-19,1812-D41GC-D6-M5069-74R8,RCQ.MALTA-D6,RCQ.MALTA HX 322,74R8,JAB ANSTOETZ,GERMANY,RCQPPH 1100 008,KAR,ÇÖZGÜ,SATEN,RCQPPH 1100/KAR 1860 TEL,1800,S054,1643002,PP-89Y,JABJ_01073,Jakarlı,42.638
